일별,성별,연령대별,업종,카드이용건수(천건),Unnamed: 5,Unnamed: 6,Unnamed: 7
20190704,F,30대,M004_기타요식,444.7,,,
20190704,F,40대,M004_기타요식,436.6,,,
20190704,F,50대,M004_기타요식,255.3,,,
20190704,F,60대,M004_기타요식,66.5,,,
20190704,F,70대,M004_기타요식,16.0,,,
20190704,M,20대,M004_기타요식,541.1,,,
20190704,M,30대,M004_기타요식,515.8,,,
20190704,M,40대,M004_기타요식,451.9,,,
20190704,M,50대,M004_기타요식,295.5,,,
20190704,M,60대,M004_기타요식,89.3,,,
20190704,M,70대,M004_기타요식,22.6,,,
20190705,F,20대,M004_기타요식,695.3,,,
20190705,F,30대,M004_기타요식,488.9,,,
20190705,F,40대,M004_기타요식,493.1,,,
20190705,F,50대,M004_기타요식,275.0,,,
20190705,F,60대,M004_기타요식,70.5,,,
20190705,F,70대,M004_기타요식,15.6,,,
20190705,M,20대,M004_기타요식,603.6,,,
20190705,M,30대,M004_기타요식,578.9,,,
20190705,M,40대,M004_기타요식,522.0,,,
20190705,M,50대,M004_기타요식,329.0,,,
20190705,M,60대,M004_기타요식,96.3,,,
20190705,M,70대,M004_기타요식,23.9,,,
20190706,F,20대,M004_기타요식,717.4,,,
20190706,F,30대,M004_기타요식,509.7,,,
20190706,F,40대,M004_기타요식,516.1,,,
20190706,F,50대,M004_기타요식,284.6,,,
20190706,F,60대,M004_기타요식,74.5,,,
20190706,F,70대,M004_기타요식,16.4,,,
20190706,M,20대,M004_기타요식,682.8,,,
20190706,M,30대,M004_기타요식,668.8,,,
20190706,M,40대,M004_기타요식,588.3,,,
20190706,M,50대,M004_기타요식,355.3,,,
20190706,M,60대,M004_기타요식,103.8,,,
20190706,M,70대,M004_기타요식,24.5,,,
20190707,F,20대,M004_기타요식,603.3,,,
20190707,F,30대,M004_기타요식,416.0,,,
20190707,F,40대,M004_기타요식,408.1,,,
20190707,F,50대,M004_기타요식,240.9,,,
20190707,F,60대,M004_기타요식,62.7,,,
20190707,F,70대,M004_기타요식,14.1,,,
20190707,M,20대,M004_기타요식,611.0,,,
20190707,M,30대,M004_기타요식,579.7,,,
20190707,M,40대,M004_기타요식,481.4,,,
20190707,M,50대,M004_기타요식,295.0,,,
20190707,M,60대,M004_기타요식,88.2,,,
20190707,M,70대,M004_기타요식,20.9,,,
20190708,F,20대,M004_기타요식,591.0,,,
20190708,F,30대,M004_기타요식,391.0,,,
20190708,F,40대,M004_기타요식,369.5,,,
20190708,F,50대,M004_기타요식,228.4,,,
20190708,F,60대,M004_기타요식,60.5,,,
20190708,F,70대,M004_기타요식,14.5,,,
20190708,M,20대,M004_기타요식,512.5,,,
20190708,M,30대,M004_기타요식,466.1,,,
20190708,M,40대,M004_기타요식,389.8,,,
20190708,M,50대,M004_기타요식,259.3,,,
20190708,M,60대,M004_기타요식,81.3,,,
20190708,M,70대,M004_기타요식,21.3,,,
20190709,F,20대,M004_기타요식,617.5,,,
20190709,F,30대,M004_기타요식,418.8,,,
20190709,F,40대,M004_기타요식,403.1,,,
20190709,F,50대,M004_기타요식,245.1,,,
20190709,F,60대,M004_기타요식,63.9,,,
20190709,F,70대,M004_기타요식,15.7,,,
20190709,M,20대,M004_기타요식,519.4,,,
20190709,M,30대,M004_기타요식,486.3,,,
20190709,M,40대,M004_기타요식,418.4,,,
20190709,M,50대,M004_기타요식,278.1,,,
20190709,M,60대,M004_기타요식,86.7,,,
20190709,M,70대,M004_기타요식,22.7,,,
20190710,F,20대,M004_기타요식,564.2,,,
20190710,F,30대,M004_기타요식,384.9,,,
20190710,F,40대,M004_기타요식,374.2,,,
20190710,F,50대,M004_기타요식,228.4,,,
20190710,F,60대,M004_기타요식,58.4,,,
20190710,F,70대,M004_기타요식,14.4,,,
20190710,M,20대,M004_기타요식,492.8,,,
20190710,M,30대,M004_기타요식,462.7,,,
20190710,M,40대,M004_기타요식,401.5,,,
20190710,M,50대,M004_기타요식,267.6,,,
20190710,M,60대,M004_기타요식,83.1,,,
20190710,M,70대,M004_기타요식,21.7,,,
20190711,F,20대,M004_기타요식,603.5,,,
20190711,F,30대,M004_기타요식,411.5,,,
20190711,F,40대,M004_기타요식,393.8,,,
20190711,F,50대,M004_기타요식,235.5,,,
20190711,F,60대,M004_기타요식,61.5,,,
20190711,F,70대,M004_기타요식,15.0,,,
20190711,M,20대,M004_기타요식,526.8,,,
20190711,M,30대,M004_기타요식,483.8,,,
20190711,M,40대,M004_기타요식,415.7,,,
20190711,M,50대,M004_기타요식,277.0,,,
20190711,M,60대,M004_기타요식,86.3,,,
20190711,M,70대,M004_기타요식,22.1,,,
20190712,F,20대,M004_기타요식,679.3,,,
20190712,F,30대,M004_기타요식,492.0,,,
20190712,F,40대,M004_기타요식,486.2,,,
20190712,F,50대,M004_기타요식,275.2,,,
20190712,F,60대,M004_기타요식,72.4,,,
20190712,F,70대,M004_기타요식,17.4,,,
20190712,M,20대,M004_기타요식,598.2,,,
20190712,M,30대,M004_기타요식,577.8,,,
20190712,M,40대,M004_기타요식,521.0,,,
20190712,M,50대,M004_기타요식,327.4,,,
20190712,M,60대,M004_기타요식,101.4,,,
20190712,M,70대,M004_기타요식,25.8,,,
20190713,F,20대,M004_기타요식,709.3,,,
20190713,F,30대,M004_기타요식,504.6,,,
20190713,F,40대,M004_기타요식,502.3,,,
20190713,F,50대,M004_기타요식,280.1,,,
20190713,F,60대,M004_기타요식,69.8,,,
20190713,F,70대,M004_기타요식,16.4,,,
20190713,M,20대,M004_기타요식,669.7,,,
20190713,M,30대,M004_기타요식,651.1,,,
20190713,M,40대,M004_기타요식,567.7,,,
20190713,M,50대,M004_기타요식,340.7,,,
20190713,M,60대,M004_기타요식,99.3,,,
20190713,M,70대,M004_기타요식,23.9,,,
20190714,F,20대,M004_기타요식,624.8,,,
20190714,F,30대,M004_기타요식,421.9,,,
20190714,F,40대,M004_기타요식,416.0,,,
20190714,F,50대,M004_기타요식,243.2,,,
20190714,F,60대,M004_기타요식,62.7,,,
20190714,F,70대,M004_기타요식,14.7,,,
20190714,M,20대,M004_기타요식,630.5,,,
20190714,M,30대,M004_기타요식,582.5,,,
20190714,M,40대,M004_기타요식,485.5,,,
20190714,M,50대,M004_기타요식,296.5,,,
20190714,M,60대,M004_기타요식,87.7,,,
20190714,M,70대,M004_기타요식,20.2,,,
20190715,F,20대,M004_기타요식,555.6,,,
20190715,F,30대,M004_기타요식,367.9,,,
20190715,F,40대,M004_기타요식,348.6,,,
20190715,F,50대,M004_기타요식,217.9,,,
20190715,F,60대,M004_기타요식,58.2,,,
20190715,F,70대,M004_기타요식,14.2,,,
20190715,M,20대,M004_기타요식,497.4,,,
20190715,M,30대,M004_기타요식,444.0,,,
20190715,M,40대,M004_기타요식,372.1,,,
20190715,M,50대,M004_기타요식,249.2,,,
20190715,M,60대,M004_기타요식,78.2,,,
20190715,M,70대,M004_기타요식,20.2,,,
20190716,F,20대,M004_기타요식,602.0,,,
20190716,F,30대,M004_기타요식,411.9,,,
20190716,F,40대,M004_기타요식,392.2,,,
20190716,F,50대,M004_기타요식,239.5,,,
20190716,F,60대,M004_기타요식,63.6,,,
20190716,F,70대,M004_기타요식,15.3,,,
20190716,M,20대,M004_기타요식,521.5,,,
20190716,M,30대,M004_기타요식,483.3,,,
20190716,M,40대,M004_기타요식,418.6,,,
20190716,M,50대,M004_기타요식,277.5,,,
20190716,M,60대,M004_기타요식,85.4,,,
20190716,M,70대,M004_기타요식,22.9,,,
20190717,F,20대,M004_기타요식,623.3,,,
20190717,F,30대,M004_기타요식,428.4,,,
20190717,F,40대,M004_기타요식,409.7,,,
20190717,F,50대,M004_기타요식,244.6,,,
20190717,F,60대,M004_기타요식,65.3,,,
20190717,F,70대,M004_기타요식,15.7,,,
20190717,M,20대,M004_기타요식,534.9,,,
20190717,M,30대,M004_기타요식,506.6,,,
20190717,M,40대,M004_기타요식,430.0,,,
20190717,M,50대,M004_기타요식,284.0,,,
20190717,M,60대,M004_기타요식,88.2,,,
20190717,M,70대,M004_기타요식,22.5,,,
20190718,F,20대,M004_기타요식,622.3,,,
20190718,F,30대,M004_기타요식,432.3,,,
20190718,F,40대,M004_기타요식,427.7,,,
20190718,F,50대,M004_기타요식,254.1,,,
20190718,F,60대,M004_기타요식,64.6,,,
20190718,F,70대,M004_기타요식,16.0,,,
20190718,M,20대,M004_기타요식,536.9,,,
20190718,M,30대,M004_기타요식,507.4,,,
20190718,M,40대,M004_기타요식,445.3,,,
20190718,M,50대,M004_기타요식,294.1,,,
20190718,M,60대,M004_기타요식,90.3,,,
20190718,M,70대,M004_기타요식,22.7,,,
20190719,F,20대,M004_기타요식,653.9,,,
20190719,F,30대,M004_기타요식,469.2,,,
20190719,F,40대,M004_기타요식,482.2,,,
20190719,F,50대,M004_기타요식,270.6,,,
20190719,F,60대,M004_기타요식,68.5,,,
20190719,F,70대,M004_기타요식,15.7,,,
20190719,M,20대,M004_기타요식,583.3,,,
20190719,M,30대,M004_기타요식,568.2,,,
20190719,M,40대,M004_기타요식,515.4,,,
20190719,M,50대,M004_기타요식,324.9,,,
20190719,M,60대,M004_기타요식,95.6,,,
20190719,M,70대,M004_기타요식,23.3,,,
20190720,F,20대,M004_기타요식,621.0,,,
20190720,F,30대,M004_기타요식,435.3,,,
20190720,F,40대,M004_기타요식,449.6,,,
20190720,F,50대,M004_기타요식,256.0,,,
20190720,F,60대,M004_기타요식,65.7,,,
20190720,F,70대,M004_기타요식,15.2,,,
20190720,M,20대,M004_기타요식,615.5,,,
20190720,M,30대,M004_기타요식,587.0,,,
20190720,M,40대,M004_기타요식,518.4,,,
20190720,M,50대,M004_기타요식,323.1,,,
20190720,M,60대,M004_기타요식,94.8,,,
20190720,M,70대,M004_기타요식,21.8,,,
20190721,F,20대,M004_기타요식,563.6,,,
20190721,F,30대,M004_기타요식,384.8,,,
20190721,F,40대,M004_기타요식,386.3,,,
20190721,F,50대,M004_기타요식,230.3,,,
20190721,F,60대,M004_기타요식,58.7,,,
20190721,F,70대,M004_기타요식,13.5,,,
20190721,M,20대,M004_기타요식,587.6,,,
20190721,M,30대,M004_기타요식,543.6,,,
20190721,M,40대,M004_기타요식,457.8,,,
20190721,M,50대,M004_기타요식,285.0,,,
20190721,M,60대,M004_기타요식,84.0,,,
20190721,M,70대,M004_기타요식,20.1,,,
20190722,F,20대,M004_기타요식,590.2,,,
20190722,F,30대,M004_기타요식,419.2,,,
20190722,F,40대,M004_기타요식,433.2,,,
20190722,F,50대,M004_기타요식,257.8,,,
20190722,F,60대,M004_기타요식,69.8,,,
20190722,F,70대,M004_기타요식,17.5,,,
20190722,M,20대,M004_기타요식,523.7,,,
20190722,M,30대,M004_기타요식,503.1,,,
20190722,M,40대,M004_기타요식,446.3,,,
20190722,M,50대,M004_기타요식,293.8,,,
20190722,M,60대,M004_기타요식,92.1,,,
20190722,M,70대,M004_기타요식,24.4,,,
20190723,F,20대,M004_기타요식,605.6,,,
20190723,F,30대,M004_기타요식,434.3,,,
20190723,F,40대,M004_기타요식,435.8,,,
20190723,F,50대,M004_기타요식,256.9,,,
20190723,F,60대,M004_기타요식,66.7,,,
20190723,F,70대,M004_기타요식,15.9,,,
20190723,M,20대,M004_기타요식,521.7,,,
20190723,M,30대,M004_기타요식,502.5,,,
20190723,M,40대,M004_기타요식,452.5,,,
20190723,M,50대,M004_기타요식,294.0,,,
20190723,M,60대,M004_기타요식,90.7,,,
20190723,M,70대,M004_기타요식,23.3,,,
20190724,F,20대,M004_기타요식,581.8,,,
20190724,F,30대,M004_기타요식,419.1,,,
20190724,F,40대,M004_기타요식,423.9,,,
20190724,F,50대,M004_기타요식,245.0,,,
20190724,F,60대,M004_기타요식,64.1,,,
20190724,F,70대,M004_기타요식,15.2,,,
20190724,M,20대,M004_기타요식,509.8,,,
20190724,M,30대,M004_기타요식,499.8,,,
20190724,M,40대,M004_기타요식,443.2,,,
20190724,M,50대,M004_기타요식,289.4,,,
20190724,M,60대,M004_기타요식,87.1,,,
20190724,M,70대,M004_기타요식,21.5,,,
20190725,F,20대,M004_기타요식,568.1,,,
20190725,F,30대,M004_기타요식,417.1,,,
20190725,F,40대,M004_기타요식,421.0,,,
20190725,F,50대,M004_기타요식,244.1,,,
20190725,F,60대,M004_기타요식,63.9,,,
20190725,F,70대,M004_기타요식,15.7,,,
20190725,M,20대,M004_기타요식,495.4,,,
20190725,M,30대,M004_기타요식,493.0,,,
20190725,M,40대,M004_기타요식,446.3,,,
20190725,M,50대,M004_기타요식,288.3,,,
20190725,M,60대,M004_기타요식,86.8,,,
20190725,M,70대,M004_기타요식,22.3,,,
20190726,F,20대,M004_기타요식,587.2,,,
20190726,F,30대,M004_기타요식,437.0,,,
20190726,F,40대,M004_기타요식,446.5,,,
20190726,F,50대,M004_기타요식,250.0,,,
20190726,F,60대,M004_기타요식,64.4,,,
20190726,F,70대,M004_기타요식,14.9,,,
20190726,M,20대,M004_기타요식,535.5,,,
20190726,M,30대,M004_기타요식,539.1,,,
20190726,M,40대,M004_기타요식,486.7,,,
20190726,M,50대,M004_기타요식,307.9,,,
20190726,M,60대,M004_기타요식,93.0,,,
20190726,M,70대,M004_기타요식,21.6,,,
20190727,F,20대,M004_기타요식,678.1,,,
20190727,F,30대,M004_기타요식,497.6,,,
20190727,F,40대,M004_기타요식,497.2,,,
20190727,F,50대,M004_기타요식,282.7,,,
20190727,F,60대,M004_기타요식,73.9,,,
20190727,F,70대,M004_기타요식,16.6,,,
20190727,M,20대,M004_기타요식,642.8,,,
20190727,M,30대,M004_기타요식,652.2,,,
20190727,M,40대,M004_기타요식,569.9,,,
20190727,M,50대,M004_기타요식,351.5,,,
20190727,M,60대,M004_기타요식,103.9,,,
20190727,M,70대,M004_기타요식,25.1,,,
20190728,F,20대,M004_기타요식,554.6,,,
20190728,F,30대,M004_기타요식,390.5,,,
20190728,F,40대,M004_기타요식,390.1,,,
20190728,F,50대,M004_기타요식,231.1,,,
20190728,F,60대,M004_기타요식,60.9,,,
20190728,F,70대,M004_기타요식,13.8,,,
20190728,M,20대,M004_기타요식,561.6,,,
20190728,M,30대,M004_기타요식,547.1,,,
20190728,M,40대,M004_기타요식,472.3,,,
20190728,M,50대,M004_기타요식,291.4,,,
20190728,M,60대,M004_기타요식,85.8,,,
20190728,M,70대,M004_기타요식,19.0,,,
20190729,F,20대,M004_기타요식,602.7,,,
20190729,F,30대,M004_기타요식,451.8,,,
20190729,F,40대,M004_기타요식,445.1,,,
20190729,F,50대,M004_기타요식,258.9,,,
20190729,F,60대,M004_기타요식,68.9,,,
20190729,F,70대,M004_기타요식,17.0,,,
20190729,M,20대,M004_기타요식,524.1,,,
20190729,M,30대,M004_기타요식,533.1,,,
20190729,M,40대,M004_기타요식,473.9,,,
20190729,M,50대,M004_기타요식,296.1,,,
20190729,M,60대,M004_기타요식,90.6,,,
20190729,M,70대,M004_기타요식,23.8,,,
20190730,F,20대,M004_기타요식,615.3,,,
20190730,F,30대,M004_기타요식,469.2,,,
20190730,F,40대,M004_기타요식,469.6,,,
20190730,F,50대,M004_기타요식,271.0,,,
20190730,F,60대,M004_기타요식,73.4,,,
20190730,F,70대,M004_기타요식,17.0,,,
20190730,M,20대,M004_기타요식,527.6,,,
20190730,M,30대,M004_기타요식,547.7,,,
20190730,M,40대,M004_기타요식,500.2,,,
20190730,M,50대,M004_기타요식,313.1,,,
20190730,M,60대,M004_기타요식,96.7,,,
20190730,M,70대,M004_기타요식,25.1,,,
20190731,F,20대,M004_기타요식,586.2,,,
20190731,F,30대,M004_기타요식,450.0,,,
20190731,F,40대,M004_기타요식,462.6,,,
20190731,F,50대,M004_기타요식,264.4,,,
20190731,F,60대,M004_기타요식,70.3,,,
20190731,F,70대,M004_기타요식,15.9,,,
20190731,M,20대,M004_기타요식,515.1,,,
20190731,M,30대,M004_기타요식,543.9,,,
20190731,M,40대,M004_기타요식,503.4,,,
20190731,M,50대,M004_기타요식,314.3,,,
20190731,M,60대,M004_기타요식,95.2,,,
20190731,M,70대,M004_기타요식,24.4,,,
20190801,F,20대,M004_기타요식,641.5,,,
20190801,F,30대,M004_기타요식,484.9,,,
20190801,F,40대,M004_기타요식,497.9,,,
20190801,F,50대,M004_기타요식,285.6,,,
20190801,F,60대,M004_기타요식,75.2,,,
20190801,F,70대,M004_기타요식,17.7,,,
20190801,M,20대,M004_기타요식,559.8,,,
20190801,M,30대,M004_기타요식,576.7,,,
20190801,M,40대,M004_기타요식,527.7,,,
20190801,M,50대,M004_기타요식,339.1,,,
20190801,M,60대,M004_기타요식,101.3,,,
20190801,M,70대,M004_기타요식,26.3,,,
20190802,F,20대,M004_기타요식,687.0,,,
20190802,F,30대,M004_기타요식,517.7,,,
20190802,F,40대,M004_기타요식,528.6,,,
20190802,F,50대,M004_기타요식,301.0,,,
20190802,F,60대,M004_기타요식,78.5,,,
20190802,F,70대,M004_기타요식,18.6,,,
20190802,M,20대,M004_기타요식,613.3,,,
20190802,M,30대,M004_기타요식,627.4,,,
20190802,M,40대,M004_기타요식,572.1,,,
20190802,M,50대,M004_기타요식,359.8,,,
20190802,M,60대,M004_기타요식,108.2,,,
20190802,M,70대,M004_기타요식,25.4,,,
20190803,F,20대,M004_기타요식,667.4,,,
20190803,F,30대,M004_기타요식,484.4,,,
20190803,F,40대,M004_기타요식,502.2,,,
20190803,F,50대,M004_기타요식,296.5,,,
20190803,F,60대,M004_기타요식,77.1,,,
20190803,F,70대,M004_기타요식,17.0,,,
20190803,M,20대,M004_기타요식,652.0,,,
20190803,M,30대,M004_기타요식,653.5,,,
20190803,M,40대,M004_기타요식,580.8,,,
20190803,M,50대,M004_기타요식,372.1,,,
20190803,M,60대,M004_기타요식,108.0,,,
20190803,M,70대,M004_기타요식,25.3,,,
20190804,F,20대,M004_기타요식,587.5,,,
20190804,F,30대,M004_기타요식,410.4,,,
20190804,F,40대,M004_기타요식,427.2,,,
20190804,F,50대,M004_기타요식,258.5,,,
20190804,F,60대,M004_기타요식,68.4,,,
20190804,F,70대,M004_기타요식,15.3,,,
20190804,M,20대,M004_기타요식,600.6,,,
20190804,M,30대,M004_기타요식,573.8,,,
20190804,M,40대,M004_기타요식,506.1,,,
20190804,M,50대,M004_기타요식,319.2,,,
20190804,M,60대,M004_기타요식,93.3,,,
20190804,M,70대,M004_기타요식,22.3,,,
20190805,F,20대,M004_기타요식,607.9,,,
20190805,F,30대,M004_기타요식,432.3,,,
20190805,F,40대,M004_기타요식,443.1,,,
20190805,F,50대,M004_기타요식,266.2,,,
20190805,F,60대,M004_기타요식,68.6,,,
20190805,F,70대,M004_기타요식,16.5,,,
20190805,M,20대,M004_기타요식,547.8,,,
20190805,M,30대,M004_기타요식,525.7,,,
20190805,M,40대,M004_기타요식,474.8,,,
20190805,M,50대,M004_기타요식,307.2,,,
20190805,M,60대,M004_기타요식,92.8,,,
20190805,M,70대,M004_기타요식,23.5,,,
20190806,F,20대,M004_기타요식,606.8,,,
20190806,F,30대,M004_기타요식,433.9,,,
20190806,F,40대,M004_기타요식,446.1,,,
20190806,F,50대,M004_기타요식,263.6,,,
20190806,F,60대,M004_기타요식,68.5,,,
20190806,F,70대,M004_기타요식,16.5,,,
20190806,M,20대,M004_기타요식,534.3,,,
20190806,M,30대,M004_기타요식,523.5,,,
20190806,M,40대,M004_기타요식,476.2,,,
20190806,M,50대,M004_기타요식,308.1,,,
20190806,M,60대,M004_기타요식,93.5,,,
20190806,M,70대,M004_기타요식,23.9,,,
20190807,F,20대,M004_기타요식,615.2,,,
20190807,F,30대,M004_기타요식,435.4,,,
20190807,F,40대,M004_기타요식,447.4,,,
20190807,F,50대,M004_기타요식,260.9,,,
20190807,F,60대,M004_기타요식,67.9,,,
20190807,F,70대,M004_기타요식,16.4,,,
20190807,M,20대,M004_기타요식,542.3,,,
20190807,M,30대,M004_기타요식,527.8,,,
20190807,M,40대,M004_기타요식,474.0,,,
20190807,M,50대,M004_기타요식,304.0,,,
20190807,M,60대,M004_기타요식,91.2,,,
20190807,M,70대,M004_기타요식,23.3,,,
20190808,F,20대,M004_기타요식,633.2,,,
20190808,F,30대,M004_기타요식,456.9,,,
20190808,F,40대,M004_기타요식,469.0,,,
20190808,F,50대,M004_기타요식,269.9,,,
20190808,F,60대,M004_기타요식,69.7,,,
20190808,F,70대,M004_기타요식,16.4,,,
20190808,M,20대,M004_기타요식,553.7,,,
20190808,M,30대,M004_기타요식,539.4,,,
20190808,M,40대,M004_기타요식,489.2,,,
20190808,M,50대,M004_기타요식,314.4,,,
20190808,M,60대,M004_기타요식,94.2,,,
20190808,M,70대,M004_기타요식,24.4,,,
20190809,F,20대,M004_기타요식,683.6,,,
20190809,F,30대,M004_기타요식,501.0,,,
20190809,F,40대,M004_기타요식,507.5,,,
20190809,F,50대,M004_기타요식,287.3,,,
20190809,F,60대,M004_기타요식,74.4,,,
20190809,F,70대,M004_기타요식,17.4,,,
20190809,M,20대,M004_기타요식,609.5,,,
20190809,M,30대,M004_기타요식,602.1,,,
20190809,M,40대,M004_기타요식,543.4,,,
20190809,M,50대,M004_기타요식,341.8,,,
20190809,M,60대,M004_기타요식,102.9,,,
20190809,M,70대,M004_기타요식,25.2,,,
20190810,F,20대,M004_기타요식,709.6,,,
20190810,F,30대,M004_기타요식,495.9,,,
20190810,F,40대,M004_기타요식,513.4,,,
20190810,F,50대,M004_기타요식,288.6,,,
20190810,F,60대,M004_기타요식,75.5,,,
20190810,F,70대,M004_기타요식,16.7,,,
20190810,M,20대,M004_기타요식,674.0,,,
